case_name,feature_tag,feature_name,model,seed,n_train,n_test,mae_train,rmse_train,mape_train,mae_test,rmse_test,mape_test,fit_time_s,pred_time_test_s,fit_ms_per_train_sample,pred_us_per_test_sample
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,0,81,21,0.0154349775893207,0.0190437105904042,2.042310512947273,0.0124912801077485,0.0171721953432124,1.70843263966447,0.0015884018503129,0.0002348539419472,0.0196098993865796,11.1835210451058
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,1,81,21,0.0140497110887909,0.0181247890297834,1.857783047490072,0.0168510398843815,0.0202005105714644,2.284083413132534,0.0011228057555854,0.0002542161382734,0.013861799451672,12.105530393975124
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,2,81,21,0.0156002370921118,0.0193830812280654,2.0791067811868498,0.0107572066754783,0.0149037180840404,1.4034532099873125,0.001036780886352,0.0001890459097921,0.0127997640290378,9.00218618058023
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,3,81,21,0.013936943294784,0.0181000198332512,1.851599288327398,0.0163428164774431,0.0211563235699602,2.148935294896337,0.0010384391061961,0.0002263779751956,0.012820235878965,10.779903580745062
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,4,81,21,0.0140666436838201,0.0179976288996806,1.8705514104280885,0.0165266839278533,0.0205654807427336,2.1681955080092066,0.0010187551379203,0.0001862947829067,0.0125772239249429,8.871180138417653
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,5,81,21,0.0145166612314398,0.0184848792474444,1.928194859926472,0.0152973736960879,0.0189564313922967,2.032111976669634,0.0010351929813623,0.0002353801392018,0.0127801602637326,11.208578057232357
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,6,81,21,0.0147106646076648,0.0189497951488487,1.9535620688073203,0.0142633660885632,0.0170038697817144,1.8775735854296545,0.0011054440401494,0.0001838528551161,0.0136474572857956,8.754897862672806
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,7,81,21,0.0137772873354391,0.0177989164389973,1.8244362638658709,0.0170667026864919,0.0215560725639355,2.2873619086349457,0.0010404987260699,0.0001840633340179,0.0128456632848139,8.764920667523429
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,8,81,21,0.0142389177621546,0.0179340132151733,1.8777276644456136,0.015393498661281,0.0210171829969756,2.1008986571444157,0.0010386640205979,0.0001927451230585,0.0128230125999745,9.178339193264645
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,9,81,21,0.0149277201946942,0.0190802177636093,1.9901757977040424,0.0133627051884708,0.0163617786063987,1.7322009119788857,0.0011341059580445,0.0001788972876965,0.0140013081240065,8.518918461742855
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,10,81,21,0.0148020629364668,0.0191024601356635,1.974226591337176,0.0147561838626763,0.0167658728393427,1.9203363862167693,0.0009802589192986,0.0001920401118695,0.0121019619666499,9.144767231884456
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,11,81,21,0.0143501633278541,0.0183477770426749,1.912686338152956,0.0159595527736968,0.0194610655954114,2.089709835830263,0.001103086862713,0.0001855082809925,0.0136183563297913,8.833727666309901
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,12,81,21,0.0140198988830921,0.0176482950119423,1.8517654086245603,0.0160788303627621,0.0221672574582569,2.1720190890250226,0.0010041650384664,0.0002340311184525,0.0123970992403265,11.144338973930903
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,13,81,21,0.0139666621634709,0.0177502993714264,1.844711898933801,0.0164320894586107,0.0214077043170881,2.21050598397559,0.000975979026407,0.0001844833604991,0.0120491237828025,8.784921928530649
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,14,81,21,0.0154354747941599,0.0194441881398336,2.046207172326079,0.0108687329518109,0.0146974336664715,1.463348726580382,0.0009761387482285,0.0002326029352843,0.0120510956571425,11.07633025163696
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,15,81,21,0.0150685457987823,0.0192745892495038,2.0038035375543197,0.012968534042689,0.0155256028517949,1.715854943045977,0.0009913719259202,0.0001841909252107,0.0122391595792623,8.770996438605444
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,16,81,21,0.0141171659185502,0.0181145781927773,1.874355085466776,0.0165808145734462,0.0202189866726893,2.1870539389707195,0.0009803101420402,0.0001862118951976,0.0121025943461759,8.867233104649044
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,17,81,21,0.0143042903422016,0.0180964833279475,1.896803345785561,0.016827977448118,0.0207047098851314,2.25808229182938,0.0009865602478384,0.000209922902286,0.0121797561461542,9.996328680288224
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,18,81,21,0.0135728974615491,0.0174343633069332,1.7945284583378314,0.0183079704638735,0.0225351254231934,2.4768786504869618,0.0009999810717999,0.0001822230406105,0.0123454453308641,8.677287648121515
single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,19,81,21,0.0151265992492644,0.019065880091668,2.012708013622078,0.0124748486456537,0.0163498964581863,1.6434172078896785,0.0009831059724092,0.0001815021969377,0.0121371107704845,8.64296175894283
