feature,importance,signed,case_name,feature_tag,feature_name,model,seed,importance_std
fai_irrev_2C,0.0334237835524513,-0.0334237835524513,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,0,
fai_irrev_2C,0.0359660531790109,-0.0359660531790109,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,1,
fai_irrev_2C,0.0357688348952064,-0.0357688348952064,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,2,
fai_irrev_2C,0.0364283766922337,-0.0364283766922337,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,3,
fai_irrev_2C,0.0353216698994145,-0.0353216698994145,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,4,
fai_irrev_2C,0.0336978309246911,-0.0336978309246911,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,5,
fai_irrev_2C,0.0358163574727048,-0.0358163574727048,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,6,
fai_irrev_2C,0.0355914417338632,-0.0355914417338632,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,7,
fai_irrev_2C,0.0345003786748573,-0.0345003786748573,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,8,
fai_irrev_2C,0.0355628352439323,-0.0355628352439323,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,9,
fai_irrev_2C,0.0334072149462206,-0.0334072149462206,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,10,
fai_irrev_2C,0.0350021901149922,-0.0350021901149922,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,11,
fai_irrev_2C,0.0357482570428485,-0.0357482570428485,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,12,
fai_irrev_2C,0.0348272284390138,-0.0348272284390138,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,13,
fai_irrev_2C,0.0359631824293914,-0.0359631824293914,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,14,
fai_irrev_2C,0.0352116127642634,-0.0352116127642634,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,15,
fai_irrev_2C,0.034500689618576,-0.034500689618576,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,16,
fai_irrev_2C,0.0342938846513399,-0.0342938846513399,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,17,
fai_irrev_2C,0.0348627558977225,-0.0348627558977225,single__fai_irrev_2C,single__fai_irrev_2C__add1,single__fai_irrev_2C,linear,18,
